ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463539,Male,Yes,59,Yes,Artist,1,Average,2,Cat_4,B
459362,Male,Yes,55,No,Executive,0,Low,2,Cat_6,A
465373,Male,Yes,49,Yes,Artist,4,Average,4,Cat_6,C
465849,Female,No,32,Yes,Doctor,5,Low,3,Cat_4,A
463069,Male,No,29,Yes,Artist,7,Low,1,Cat_6,B
459715,Male,No,20,No,Healthcare,2,Low,4,Cat_6,D
466870,Male,Yes,42,Yes,Artist,0,Average,2,Cat_6,C
463823,Female,No,29,No,Marketing,8,Low,4,Cat_6,D
465653,Female,Yes,53,Yes,Artist,1,Low,2,Cat_6,A
466150,Male,Yes,51,Yes,Artist,1,Low,2,Cat_6,B
465099,Male,Yes,39,No,Entertainment,0,Average,2,Cat_6,C
465474,Male,No,27,No,Marketing,8,Low,4,Cat_4,D
466074,Female,No,29,No,Engineer,9,Low,2,Cat_4,A
465910,Male,Yes,38,No,Artist,10,Average,4,Cat_7,A
466630,Male,No,29,No,Healthcare,0,Low,4,Cat_6,C
459880,Female,Yes,48,Yes,Artist,0,Average,5,Cat_7,C
467239,Female,No,33,No,Engineer,1,Low,3,Cat_6,D
459156,Female,Yes,81,Yes,Lawyer,1,High,2,Cat_6,A
464353,Female,No,51,Yes,Artist,0,Low,1,Cat_6,A
466306,Male,No,18,No,Healthcare,1,Low,4,Cat_6,D
460513,Male,No,27,No,Healthcare,2,Low,4,Cat_3,D
460372,Male,Yes,37,Yes,Artist,4,Average,2,Cat_6,C
466330,Male,No,29,No,Doctor,0,Low,3,Cat_3,C
459074,Female,No,30,Yes,Healthcare,0,Low,4,Cat_4,C
464922,Female,No,20,No,Healthcare,0,Low,5,Cat_4,D
459558,Male,No,30,Yes,Entertainment,0,Low,3,Cat_6,D
462334,Male,No,47,Yes,Artist,9,Low,2,Cat_6,B
460965,Male,Yes,52,Yes,Artist,1,Average,4,Cat_6,B
460184,Male,No,27,No,Doctor,9,Low,4,Cat_6,D
460156,Male,No,32,Yes,Healthcare,1,Low,3,Cat_6,C
461853,Male,No,20,No,Healthcare,6,Low,3,Cat_6,D
463743,Male,No,32,No,Artist,0,Low,4,Cat_6,D
463847,Male,Yes,41,No,Artist,2,Average,3,Cat_6,C
461366,Male,No,25,Yes,Healthcare,0,Low,1,Cat_6,D
465202,Male,No,27,No,Entertainment,6,Low,4,Cat_6,D
466034,Female,Yes,71,No,Engineer,2,Low,1,Cat_6,B
463512,Female,No,30,No,Engineer,0,Low,3,Cat_6,B
467572,Male,Yes,63,Yes,Artist,1,Average,4,Cat_6,A
463224,Male,Yes,50,Yes,Executive,0,High,4,Cat_6,B
464649,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,A
465848,Female,No,28,Yes,Healthcare,0,Low,1,Cat_7,D
463289,Female,Yes,39,Yes,Artist,0,Average,3,Cat_3,C
465936,Male,No,35,Yes,Artist,6,Low,3,Cat_6,B
463875,Male,Yes,53,Yes,Entertainment,1,Low,3,Cat_2,A
460395,Female,No,27,Yes,Entertainment,8,Low,3,Cat_6,D
466945,Male,Yes,61,Yes,Artist,0,Average,2,Cat_6,C
460912,Male,No,29,No,Entertainment,1,Low,5,Cat_6,D
465928,Female,No,32,Yes,Healthcare,6,Low,3,Cat_6,D
467669,Male,Yes,82,No,Lawyer,0,High,2,Cat_6,A
460694,Female,Yes,53,No,Engineer,3,Low,1,Cat_6,A
459004,Female,Yes,51,Yes,Artist,1,High,5,Cat_6,C
466119,Female,Yes,57,No,Engineer,0,Low,1,Cat_3,B
464362,Female,Yes,51,Yes,Artist,1,Low,1,Cat_6,C
464819,Female,Yes,67,Yes,Lawyer,1,Low,1,Cat_4,A
462255,Male,Yes,73,Yes,Executive,1,High,3,Cat_6,C
467043,Male,No,53,Yes,Entertainment,4,Low,1,Cat_6,A
463109,Male,Yes,61,Yes,Executive,9,High,2,Cat_6,C
463843,Male,Yes,49,Yes,Executive,0,High,4,Cat_6,A
466364,Female,Yes,52,Yes,Artist,1,Low,3,Cat_2,C
460584,Female,No,33,Yes,Homemaker,1,Low,1,Cat_3,A
463304,Female,No,41,Yes,Doctor,0,Low,1,Cat_4,A
461898,Male,Yes,60,Yes,Executive,5,High,3,Cat_6,C
461092,Female,Yes,29,Yes,Homemaker,0,High,2,Cat_3,A
463111,Female,No,42,Yes,Engineer,6,Low,3,Cat_6,D
466226,Female,Yes,45,Yes,Artist,0,Average,5,Cat_6,C
460795,Male,Yes,61,Yes,Artist,1,Average,3,Cat_6,C
466956,Female,Yes,55,Yes,Artist,1,Low,1,Cat_6,B
459818,Female,Yes,68,No,Lawyer,1,Low,1,Cat_6,D
460546,Female,Yes,71,Yes,Lawyer,1,Low,2,Cat_3,C
467647,Male,No,28,Yes,Healthcare,2,Low,3,Cat_6,D
467818,Female,Yes,37,Yes,Artist,5,High,3,Cat_6,C
464599,Female,Yes,50,Yes,Artist,1,High,7,Cat_2,B
462333,Female,Yes,40,Yes,Artist,1,Low,1,Cat_6,D
467744,Male,No,36,Yes,Artist,9,Low,1,Cat_6,D
467029,Male,Yes,42,Yes,Artist,8,Average,2,Cat_6,C
463641,Female,No,33,Yes,Marketing,1,Low,3,Cat_5,B
459980,Male,No,40,No,Engineer,1,Low,2,Cat_6,A
463839,Female,Yes,57,No,Engineer,0,Low,3,Cat_6,B
459720,Male,No,25,No,Doctor,6,Low,1,Cat_6,D
467896,Female,No,22,No,Healthcare,4,Low,3,Cat_6,D
465294,Male,Yes,73,No,Lawyer,0,Low,2,Cat_6,D
463907,Female,No,33,Yes,Doctor,0,Low,5,Cat_6,D
465798,Female,No,41,Yes,Healthcare,0,Low,3,Cat_6,C
466199,Female,Yes,38,Yes,Artist,1,Low,2,Cat_3,C
465004,Male,No,35,Yes,Entertainment,0,Low,3,Cat_7,D
461866,Male,No,25,No,Healthcare,0,Low,4,Cat_6,D
465858,Female,Yes,48,Yes,Artist,3,Low,1,Cat_6,A
461142,Female,No,40,Yes,Engineer,1,Low,3,Cat_3,B
459898,Male,Yes,45,Yes,Artist,0,Average,2,Cat_6,C
465264,Male,Yes,88,No,Executive,0,Low,1,Cat_6,A
465021,Male,Yes,62,Yes,Entertainment,0,Average,3,Cat_6,C
464728,Male,Yes,47,No,Entertainment,1,High,4,Cat_4,D
465930,Female,No,36,Yes,Artist,9,Low,2,Cat_6,A
464972,Male,Yes,67,No,Lawyer,0,High,9,Cat_4,A
462214,Male,Yes,49,No,Doctor,1,Low,2,Cat_4,D
459688,Male,No,52,Yes,Artist,3,Low,1,Cat_6,B
466629,Male,No,28,No,Healthcare,1,Low,5,Cat_6,C
459215,Female,Yes,58,Yes,Artist,0,Low,3,Cat_3,C
462123,Male,No,38,Yes,Artist,0,Low,2,Cat_6,C
463163,Male,No,26,No,Executive,2,Low,2,Cat_3,D
459501,Female,Yes,62,Yes,Artist,4,Average,7,Cat_7,A
465634,Male,No,25,Yes,Healthcare,1,Low,4,Cat_4,B
459225,Female,Yes,49,Yes,Artist,0,Average,4,Cat_6,C
461574,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
461816,Female,No,49,Yes,Marketing,0,Low,5,Cat_6,A
463944,Male,No,29,No,Artist,0,Low,5,Cat_4,A
459778,Male,Yes,48,Yes,Entertainment,0,Average,4,Cat_6,B
461827,Male,Yes,57,Yes,Artist,0,Low,1,Cat_6,C
466442,Male,No,38,Yes,Artist,1,Low,1,Cat_6,D
464259,Male,Yes,59,Yes,Artist,1,Average,4,Cat_6,B
462446,Male,No,22,No,Healthcare,0,Low,4,Cat_6,D
465067,Male,Yes,62,Yes,Executive,8,High,2,Cat_6,C
464344,Female,Yes,58,Yes,Artist,1,Low,1,Cat_6,B
459016,Female,No,18,No,Healthcare,0,Low,6,Cat_6,D
466133,Female,No,21,No,Healthcare,7,Low,5,Cat_2,D
465667,Male,No,23,No,Healthcare,1,Low,3,Cat_2,D
464283,Male,No,40,Yes,Artist,5,Low,2,Cat_6,A
467555,Male,No,27,No,Entertainment,14,Low,3,Cat_6,D
466570,Female,Yes,40,Yes,Artist,0,Average,3,Cat_6,A
466410,Female,Yes,56,Yes,Artist,0,Low,1,Cat_6,B
466084,Male,Yes,49,Yes,Homemaker,12,Low,1,Cat_3,A
460560,Female,Yes,57,Yes,Homemaker,9,Average,2,Cat_3,C
465789,Male,No,18,No,Healthcare,4,Low,4,Cat_4,D
460082,Male,No,37,Yes,Artist,8,Low,1,Cat_6,A
466980,Male,Yes,72,Yes,Lawyer,1,High,2,Cat_6,A
465904,Male,No,37,Yes,Artist,9,Low,1,Cat_6,A
463447,Male,Yes,60,No,Engineer,0,Average,2,Cat_6,B
462503,Male,Yes,52,Yes,Executive,0,High,4,Cat_6,C
460992,Male,Yes,57,No,Executive,0,High,4,Cat_6,A
466987,Male,Yes,63,No,Artist,5,Average,2,Cat_6,C
463943,Male,No,71,Yes,Entertainment,1,Low,2,Cat_6,C
464443,Female,Yes,35,Yes,Artist,1,Average,2,Cat_6,B
465222,Male,Yes,69,No,Doctor,8,Low,2,Cat_6,A
467564,Male,Yes,72,Yes,Artist,0,Average,2,Cat_6,B
464156,Male,Yes,62,Yes,Artist,10,Low,1,Cat_6,B
467374,Female,Yes,45,Yes,Homemaker,8,High,4,Cat_6,B
465550,Female,No,30,Yes,Healthcare,1,Low,6,Cat_3,D
465929,Male,No,26,Yes,Healthcare,8,Low,5,Cat_6,D
465183,Female,Yes,38,Yes,Artist,3,Low,2,Cat_7,C
464990,Male,Yes,73,No,Executive,1,High,2,Cat_6,B
464083,Male,Yes,65,No,Lawyer,0,High,2,Cat_6,C
467724,Male,Yes,46,No,Artist,1,High,3,Cat_6,B
462497,Male,No,35,Yes,Artist,1,Low,2,Cat_6,B
466798,Male,No,23,No,Healthcare,4,Low,5,Cat_6,D
461612,Female,No,31,Yes,Healthcare,8,Low,5,Cat_6,C
462762,Male,Yes,48,Yes,Artist,0,High,4,Cat_6,B
459455,Female,Yes,79,Yes,Lawyer,1,Low,1,Cat_6,D
466382,Female,Yes,52,Yes,Engineer,4,High,2,Cat_4,B
465808,Male,Yes,41,Yes,Artist,0,Average,3,Cat_3,D
467810,Male,Yes,42,Yes,Artist,0,Average,5,Cat_6,C
463564,Female,Yes,41,Yes,Doctor,0,Low,1,Cat_6,B
461988,Male,Yes,36,No,Engineer,0,Average,2,Cat_6,B
459379,Female,No,19,No,Healthcare,3,Low,3,Cat_6,D
464134,Female,No,43,Yes,Entertainment,0,Low,6,Cat_6,A
459385,Female,Yes,41,Yes,Artist,0,Average,2,Cat_7,C
464265,Male,Yes,56,Yes,Entertainment,1,Low,2,Cat_6,C
464656,Female,No,33,No,Healthcare,1,Low,7,Cat_4,B
460932,Female,No,32,Yes,Doctor,8,Low,1,Cat_6,D
466440,Male,Yes,23,No,Executive,1,High,9,Cat_6,A
467335,Female,Yes,41,No,Engineer,4,Average,2,Cat_6,D
461454,Female,Yes,35,Yes,Artist,7,High,4,Cat_7,B
464290,Female,No,41,Yes,Artist,0,Low,1,Cat_6,C
459306,Female,No,48,Yes,Artist,4,Low,1,Cat_6,C
464372,Male,Yes,45,Yes,Artist,1,Average,6,Cat_5,C
464218,Female,Yes,89,No,Lawyer,1,High,2,Cat_6,A
459971,Female,No,40,Yes,Healthcare,8,Low,1,Cat_6,A
462296,Female,Yes,46,Yes,Artist,0,High,4,Cat_6,C
464273,Female,No,26,No,Artist,2,Low,2,Cat_6,D
465985,Male,No,31,Yes,Artist,1,Low,3,Cat_6,D
460292,Female,No,27,Yes,Marketing,12,Low,3,Cat_6,A
459577,Male,Yes,82,Yes,Lawyer,0,Low,1,Cat_6,D
464036,Female,No,25,Yes,Doctor,3,Low,1,Cat_6,A
460924,Male,No,28,No,Doctor,1,Low,5,Cat_2,D
460765,Male,Yes,80,No,Lawyer,1,Low,1,Cat_6,D
464366,Male,Yes,55,Yes,Entertainment,2,Average,2,Cat_6,C
461381,Male,Yes,31,Yes,Entertainment,0,Average,2,Cat_6,A
460645,Female,No,40,No,Doctor,1,Low,2,Cat_3,C
463895,Female,Yes,70,No,Doctor,0,Average,2,Cat_6,B
466341,Male,Yes,48,Yes,Artist,0,Average,2,Cat_5,C
463216,Male,No,30,Yes,Artist,8,Low,1,Cat_6,A
467238,Female,No,31,No,Doctor,6,Low,4,Cat_6,D
463381,Male,Yes,36,Yes,Doctor,8,Average,4,Cat_3,C
462172,Male,Yes,39,Yes,Doctor,0,Average,2,Cat_1,D
466944,Male,Yes,47,No,Entertainment,1,Low,1,Cat_6,A
467383,Female,Yes,77,Yes,Lawyer,0,High,2,Cat_6,B
466957,Male,Yes,35,No,Entertainment,8,Average,4,Cat_6,A
463357,Male,Yes,27,Yes,Doctor,0,Average,2,Cat_5,D
467766,Female,No,31,No,Healthcare,6,Low,3,Cat_6,C
464034,Male,Yes,37,Yes,Entertainment,3,Low,1,Cat_6,A
467430,Male,Yes,48,Yes,Artist,4,Average,2,Cat_6,C
461645,Female,No,37,Yes,Artist,0,Low,2,Cat_6,C
464834,Male,Yes,51,No,Executive,1,Low,4,Cat_4,D
461009,Female,No,22,No,Healthcare,6,Low,3,Cat_3,D
461355,Female,No,38,Yes,Healthcare,0,Low,2,Cat_6,D
467445,Male,Yes,31,No,Doctor,8,Low,2,Cat_2,A
462389,Female,Yes,58,No,Engineer,1,Low,1,Cat_6,B
463168,Female,Yes,36,Yes,Doctor,7,Average,2,Cat_6,C
464157,Male,Yes,88,Yes,Marketing,0,High,2,Cat_6,C
461923,Female,Yes,42,Yes,Artist,2,Average,2,Cat_6,C
465829,Female,Yes,35,Yes,Doctor,7,Average,3,Cat_4,A
463283,Female,No,48,Yes,Artist,1,Low,1,Cat_3,B
459641,Female,Yes,58,Yes,Artist,4,Average,5,Cat_6,C
462225,Male,Yes,49,No,Engineer,1,Average,8,Cat_4,D
465743,Female,Yes,50,Yes,Artist,1,Average,5,Cat_2,C
461786,Male,Yes,71,Yes,Lawyer,0,High,2,Cat_6,C
462194,Male,Yes,61,No,Engineer,0,Low,3,Cat_4,A
462971,Female,Yes,70,Yes,Engineer,0,Low,1,Cat_6,C
462430,Male,Yes,42,Yes,Executive,1,High,3,Cat_6,C
462696,Male,Yes,52,No,Artist,0,High,2,Cat_6,A
462541,Male,Yes,70,Yes,Engineer,4,High,2,Cat_6,B
464716,Male,Yes,43,Yes,Marketing,0,High,6,Cat_4,D
465867,Female,Yes,35,Yes,Artist,8,High,5,Cat_6,B
460002,Female,Yes,58,Yes,Doctor,5,Average,3,Cat_2,D
463546,Female,No,30,Yes,Healthcare,0,Low,2,Cat_6,C
461211,Female,No,53,Yes,Entertainment,0,Low,1,Cat_6,A
465084,Male,Yes,61,Yes,Executive,5,High,2,Cat_6,C
462863,Male,No,29,Yes,Homemaker,5,Low,1,Cat_6,D
466914,Male,Yes,81,Yes,Entertainment,1,Low,1,Cat_6,D
464853,Male,Yes,39,No,Executive,8,Average,4,Cat_4,A
463263,Female,Yes,70,Yes,Engineer,0,High,2,Cat_6,B
463167,Male,Yes,39,Yes,Doctor,1,Average,3,Cat_6,A
459405,Female,Yes,81,No,Doctor,0,High,2,Cat_6,A
465768,Female,No,37,Yes,Artist,7,Low,4,Cat_4,A
465990,Male,Yes,48,No,Executive,2,High,2,Cat_2,D
467112,Male,No,43,Yes,Artist,1,Low,2,Cat_2,B
460450,Male,Yes,52,Yes,Executive,1,High,4,Cat_4,B
462798,Male,Yes,65,Yes,Artist,7,High,2,Cat_6,C
467866,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
459012,Male,Yes,48,Yes,Artist,3,Low,5,Cat_6,B
464437,Female,Yes,48,Yes,Engineer,0,Average,4,Cat_6,B
461108,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
461162,Female,No,41,No,Marketing,9,Low,3,Cat_3,B
464413,Female,Yes,36,Yes,Engineer,0,Low,1,Cat_3,B
463946,Male,No,25,No,Healthcare,4,Low,3,Cat_4,D
460397,Female,No,59,Yes,Entertainment,1,Low,1,Cat_6,A
459076,Male,Yes,69,No,Doctor,0,Average,2,Cat_6,C
465888,Male,Yes,37,Yes,Doctor,8,Average,2,Cat_6,A
460847,Male,No,27,Yes,Artist,1,Low,3,Cat_6,A
462869,Male,No,31,Yes,Doctor,8,Low,1,Cat_6,D
466360,Male,No,25,No,Healthcare,0,Low,3,Cat_4,B
464638,Male,No,39,Yes,Artist,2,Low,3,Cat_4,B
460878,Male,Yes,47,No,Entertainment,0,Average,4,Cat_6,C
465736,Female,No,36,Yes,Artist,8,Low,2,Cat_3,B
462506,Male,No,31,No,Healthcare,1,Low,4,Cat_6,C
463857,Male,Yes,56,No,Healthcare,0,High,4,Cat_7,B
463789,Female,Yes,53,Yes,Artist,1,Low,2,Cat_6,C
459721,Male,Yes,76,Yes,Lawyer,0,Low,2,Cat_6,A
460761,Male,Yes,52,Yes,Entertainment,0,Average,6,Cat_4,C
460213,Male,Yes,40,Yes,Entertainment,5,Low,1,Cat_6,D
467940,Female,No,29,No,Marketing,9,Low,4,Cat_2,A
462480,Male,No,40,No,Engineer,2,Low,4,Cat_6,D
467610,Female,Yes,84,Yes,Lawyer,2,Low,1,Cat_6,B
464022,Female,No,22,No,Healthcare,0,Low,3,Cat_6,D
466768,Female,Yes,36,Yes,Artist,0,Low,4,Cat_6,C
460187,Female,No,38,Yes,Doctor,4,Low,3,Cat_6,A
464165,Female,No,55,No,Entertainment,3,Low,1,Cat_6,A
466373,Male,Yes,63,Yes,Executive,1,High,1,Cat_6,B
464197,Male,Yes,29,No,Healthcare,5,Low,2,Cat_6,D
461858,Male,No,31,No,Entertainment,1,Low,7,Cat_4,D
461217,Female,No,33,Yes,Engineer,1,Low,5,Cat_6,D
464815,Male,Yes,22,No,Doctor,2,High,9,Cat_4,B
461419,Male,Yes,27,No,Entertainment,3,Average,2,Cat_6,B
464981,Male,Yes,45,Yes,Artist,0,Average,4,Cat_6,C
462019,Female,Yes,56,Yes,Artist,5,Average,4,Cat_6,C
465437,Male,Yes,48,Yes,Executive,2,High,5,Cat_6,C
459596,Female,Yes,61,Yes,Doctor,1,Average,2,Cat_6,B
460079,Female,No,41,No,Doctor,0,Low,1,Cat_6,A
461715,Male,No,43,Yes,Entertainment,0,Low,5,Cat_2,A
466102,Female,No,33,No,Healthcare,1,Low,6,Cat_3,C
459953,Male,Yes,53,Yes,Artist,9,Low,2,Cat_6,B
459986,Male,Yes,60,Yes,Artist,0,Low,1,Cat_6,B
461283,Male,No,19,No,Healthcare,1,Low,4,Cat_6,D
463585,Female,No,23,No,Healthcare,0,Low,3,Cat_6,D
467236,Female,No,40,Yes,Lawyer,4,Low,1,Cat_6,B
462891,Male,No,27,No,Healthcare,1,Low,3,Cat_6,C
463004,Male,Yes,48,Yes,Artist,0,Average,2,Cat_6,C
465224,Male,Yes,61,Yes,Executive,0,Low,3,Cat_6,D
465998,Female,No,40,Yes,Engineer,6,Low,3,Cat_6,D
467419,Female,Yes,38,Yes,Artist,4,Low,1,Cat_6,B
461874,Male,Yes,48,Yes,Doctor,0,Average,3,Cat_3,A
460009,Male,No,46,Yes,Artist,0,Low,1,Cat_6,B
465549,Female,No,52,Yes,Healthcare,0,Low,1,Cat_3,D
462375,Male,Yes,53,Yes,Artist,1,Average,3,Cat_6,C
465953,Female,No,50,Yes,Artist,1,Low,1,Cat_6,D
462836,Male,No,19,No,Healthcare,1,Low,3,Cat_6,D
464959,Female,Yes,40,Yes,Engineer,1,Average,6,Cat_4,B
461775,Female,Yes,83,No,Lawyer,0,High,2,Cat_6,B
463759,Male,Yes,53,Yes,Executive,9,High,4,Cat_6,C
466950,Male,No,28,Yes,Entertainment,1,Low,2,Cat_3,D
461682,Male,Yes,75,No,Executive,1,High,2,Cat_6,C
467079,Male,Yes,40,Yes,Artist,1,Low,2,Cat_6,B
460783,Male,Yes,82,Yes,Lawyer,0,Low,1,Cat_6,B
465328,Male,Yes,35,No,Executive,0,High,5,Cat_6,A
462052,Male,Yes,51,Yes,Artist,1,Low,2,Cat_6,C
464262,Male,Yes,75,No,Executive,0,Low,1,Cat_6,D
465456,Female,Yes,59,Yes,Artist,3,High,5,Cat_1,B
465800,Male,No,25,No,Healthcare,1,Low,3,Cat_6,C
461927,Male,No,25,No,Healthcare,1,Low,4,Cat_2,C
461676,Female,No,29,Yes,Engineer,1,Low,1,Cat_6,A
466952,Male,Yes,60,Yes,Artist,0,Average,2,Cat_6,C
465253,Male,No,21,No,Healthcare,1,Low,3,Cat_7,D
462920,Male,Yes,50,No,Executive,0,High,5,Cat_6,B
461032,Female,Yes,66,Yes,Lawyer,0,High,3,Cat_6,C
463624,Male,Yes,62,Yes,Executive,0,High,4,Cat_6,C
461997,Female,No,29,Yes,Artist,8,Low,1,Cat_6,B
466754,Female,Yes,41,Yes,Artist,1,Average,3,Cat_6,B
464582,Female,Yes,63,Yes,Marketing,0,Low,2,Cat_6,D
466131,Female,No,43,Yes,Artist,1,Low,1,Cat_6,D
460472,Male,Yes,49,No,Doctor,1,Average,3,Cat_4,A
459946,Female,Yes,36,Yes,Artist,1,Average,2,Cat_6,B
460296,Female,Yes,60,Yes,Artist,1,Low,2,Cat_6,A
461591,Female,No,33,No,Engineer,1,Low,2,Cat_4,B
462365,Male,Yes,75,Yes,Lawyer,0,High,2,Cat_6,B
466643,Female,Yes,68,Yes,Lawyer,9,High,4,Cat_6,C
466679,Female,No,43,Yes,Artist,8,Low,2,Cat_6,B
466481,Male,No,40,Yes,Artist,2,Low,1,Cat_3,B
466875,Female,No,36,Yes,Marketing,0,Low,2,Cat_3,D
462048,Female,No,19,No,Healthcare,0,Low,4,Cat_6,D
465626,Female,No,42,Yes,Artist,7,Low,3,Cat_6,C
465204,Male,Yes,28,Yes,Healthcare,1,Low,2,Cat_6,C
467791,Male,No,21,No,Doctor,0,Low,5,Cat_7,D
467191,Female,Yes,31,No,Homemaker,12,Average,2,Cat_6,B
464448,Male,Yes,39,Yes,Artist,1,Average,2,Cat_6,C
462133,Female,Yes,46,Yes,Doctor,9,High,3,Cat_2,A
463920,Female,No,28,Yes,Homemaker,8,Low,1,Cat_6,D
465232,Male,Yes,56,Yes,Executive,0,High,4,Cat_6,B
461986,Male,No,31,Yes,Healthcare,14,Low,4,Cat_6,B
459265,Female,Yes,41,Yes,Artist,0,Average,2,Cat_6,C
461749,Female,No,22,No,Healthcare,0,Low,5,Cat_6,D
460861,Male,No,21,No,Healthcare,1,Low,3,Cat_3,D
467104,Female,No,18,No,Healthcare,1,Low,3,Cat_6,D
463360,Female,Yes,50,Yes,Artist,4,Low,1,Cat_6,B
462700,Male,Yes,38,Yes,Artist,0,Average,4,Cat_6,B
462584,Female,Yes,40,No,Entertainment,0,Low,4,Cat_4,D
462581,Female,No,28,No,Engineer,1,Low,4,Cat_4,A
466343,Male,No,30,Yes,Doctor,0,Low,2,Cat_3,A
467904,Female,No,25,Yes,Artist,13,Low,1,Cat_6,A
464720,Male,Yes,46,No,Doctor,0,Average,3,Cat_4,D
467298,Male,Yes,61,Yes,Healthcare,1,Low,2,Cat_6,A
465190,Female,Yes,48,Yes,Artist,1,High,4,Cat_6,C
461331,Male,Yes,59,Yes,Executive,0,High,5,Cat_6,C
463451,Female,No,30,No,Doctor,0,Low,4,Cat_6,D
464050,Female,No,30,Yes,Artist,0,Low,1,Cat_6,A
467834,Female,No,23,No,Healthcare,0,Low,4,Cat_2,D
467150,Female,No,41,Yes,Artist,8,Low,3,Cat_6,A
464255,Female,Yes,50,Yes,Artist,1,Average,5,Cat_4,C
459611,Female,No,20,No,Healthcare,1,Low,5,Cat_6,D
464884,Male,Yes,41,Yes,Artist,1,Low,2,Cat_4,A
466916,Male,Yes,87,Yes,Lawyer,3,Low,1,Cat_6,C
463053,Female,Yes,68,Yes,Artist,1,Average,2,Cat_6,C
464292,Male,Yes,55,Yes,Artist,0,Average,2,Cat_6,C
459115,Female,No,21,No,Marketing,1,Low,5,Cat_4,D
461831,Male,No,30,Yes,Doctor,0,Low,3,Cat_6,C
466887,Male,Yes,36,Yes,Entertainment,1,Low,3,Cat_3,A
465514,Male,No,27,Yes,Entertainment,1,Low,5,Cat_4,D
462254,Male,Yes,38,No,Executive,1,Average,5,Cat_2,B
467630,Male,Yes,85,No,Lawyer,0,Low,1,Cat_6,D
467088,Male,Yes,57,Yes,Artist,0,Low,1,Cat_3,A
462976,Female,Yes,50,Yes,Engineer,0,Average,2,Cat_6,C
464921,Male,Yes,35,No,Doctor,0,Average,5,Cat_4,C
465607,Female,No,37,Yes,Artist,7,Low,2,Cat_3,B
463215,Female,Yes,37,Yes,Engineer,0,High,2,Cat_6,A
462457,Male,No,28,No,Healthcare,2,Low,4,Cat_6,C
465068,Male,Yes,42,Yes,Artist,3,Average,4,Cat_6,B
460124,Female,No,43,Yes,Artist,1,Low,3,Cat_6,A
461169,Male,No,39,Yes,Entertainment,9,Low,2,Cat_3,D
464744,Male,Yes,55,Yes,Entertainment,0,Low,4,Cat_4,A
462563,Female,Yes,52,Yes,Artist,0,Average,2,Cat_6,C
462277,Male,Yes,36,Yes,Entertainment,4,Average,2,Cat_2,B
464081,Male,Yes,73,Yes,Executive,11,High,2,Cat_6,C
465693,Female,Yes,25,Yes,Healthcare,1,High,4,Cat_4,A
459172,Male,No,21,No,Healthcare,3,Low,3,Cat_2,D
459915,Female,No,29,Yes,Healthcare,1,Low,3,Cat_4,D
465658,Male,Yes,71,Yes,Artist,0,Average,4,Cat_6,C
464360,Male,Yes,62,Yes,Executive,0,High,2,Cat_6,B
463842,Female,Yes,48,Yes,Engineer,0,High,4,Cat_6,B
461666,Female,Yes,35,Yes,Artist,0,High,2,Cat_7,C
460113,Male,Yes,67,Yes,Artist,1,Average,2,Cat_6,C
465988,Female,Yes,58,Yes,Homemaker,0,High,2,Cat_5,B
462507,Male,No,39,No,Entertainment,0,Low,3,Cat_6,A
459425,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6,A
464532,Female,Yes,68,Yes,Lawyer,0,High,2,Cat_6,A
465924,Female,No,28,Yes,Marketing,0,Low,2,Cat_6,D
460901,Male,No,22,No,Doctor,8,Low,3,Cat_6,D
464849,Male,Yes,40,Yes,Artist,0,Average,4,Cat_4,C
461587,Male,No,26,Yes,Healthcare,0,Low,3,Cat_6,B
460236,Male,No,18,No,Healthcare,8,Low,4,Cat_6,D
461692,Female,Yes,87,No,Artist,0,Low,1,Cat_6,A
464896,Male,Yes,76,No,Executive,1,High,2,Cat_4,A
464897,Male,Yes,68,No,Executive,0,High,2,Cat_4,D
463952,Male,Yes,51,No,Artist,4,Low,3,Cat_4,A
462388,Female,Yes,45,Yes,Artist,1,High,5,Cat_6,C
466742,Male,Yes,45,No,Doctor,8,Low,2,Cat_3,A
466580,Male,No,19,No,Healthcare,1,Low,4,Cat_7,D
461256,Male,No,33,No,Doctor,1,Low,4,Cat_4,C
461958,Male,No,38,No,Artist,2,Low,2,Cat_3,A
459672,Male,Yes,47,No,Artist,3,Average,3,Cat_6,C
466869,Male,Yes,29,Yes,Healthcare,1,Low,3,Cat_3,D
461430,Male,Yes,57,Yes,Artist,1,Average,2,Cat_3,C
461155,Female,Yes,51,Yes,Artist,3,Low,2,Cat_3,B
466668,Female,Yes,49,Yes,Engineer,0,Low,1,Cat_2,B
459022,Male,Yes,67,Yes,Artist,10,Low,1,Cat_6,D
460599,Female,No,31,No,Engineer,0,Low,1,Cat_3,D
460873,Male,Yes,46,Yes,Entertainment,0,Average,3,Cat_4,B
461563,Female,Yes,60,Yes,Artist,1,High,2,Cat_6,C
465153,Male,Yes,35,Yes,Artist,1,Average,2,Cat_6,A
467749,Male,No,19,No,Healthcare,1,Low,9,Cat_7,D
